freq	q2m10_std	q2m12_std	q2m13_std	q2m14_std	q2m15_std	q2m16_std	q2m17_std	q2m18_std	q2m19_std	q2m2_std	q2m20_std	q2m21_std	q2m23_std	q2m22_std	q2m24_std	q2m25_std	q2m26_std	q2m27_std	q2m28_std	q2m29_std	q2m3_std	q2m30_std	q2m31_std	q2m6_std	q2m7_std	q2m8_std	q2m9_std	q3m1_std	q3m10_std	q3m11_std	q3m12_std	q3m13_std	q3m17_std	q3m2_std	q3m3_std	q3m4_std	q3m5_std	q3m6_std	q3m7_std	q3m8_std	q3m9_std	q1m1_std	q1m2_std	q1m3_std	q1m4_std	q1m5_std	q1m6_std	q1m7_std	q1m9_std
4440.15	0.897187173	0.820099086	0.978774121	0.967652112	0.923781023	0.966126434	0.866334251	0.938045548	0.749135114	0.862044724	0.788707714	0.953983793	0.908645637	0.999951909	0.845376438	0.910492757	0.717505814	0.904873234	0.783741925	0.590257304	0.895773532	0.735620151	0.661509305	0.658076304	0.644999627	0.767959609	0.790411815	0.925236152	0.920146656	0.906157115	0.864334118	0.972978558	0.999926695	0.984635313	0.800916012	0.937504906	0.894459133	0.799089189	0.993263492	0.999641428	0.984915632	0.583782465	0.64870166	0.696096017	0.634782451	0.687018541	0.61686743	0.669573262	0.743682292
4441.5	0.895966983	0.821359794	0.979277018	0.968206135	0.924507798	0.966707025	0.866862969	0.938885935	0.750574547	0.862833029	0.789891013	0.954505647	0.909359031	0.999972721	0.846411752	0.911425336	0.719009092	0.905285403	0.784732763	0.590649224	0.896788461	0.736355116	0.662709626	0.65923546	0.645814979	0.769097103	0.792071708	0.926121779	0.920980725	0.907171642	0.865177623	0.973470864	0.999894101	0.985071994	0.798792633	0.938403536	0.895537339	0.800376155	0.993538407	0.999702354	0.98534112	0.584153925	0.648769386	0.697589786	0.634954138	0.687034436	0.616489266	0.670475066	0.74446274
4442.85	0.894737194	0.82261325	0.979773939	0.968755854	0.925233863	0.967283098	0.867385099	0.939720797	0.752014678	0.863616722	0.791066483	0.955024835	0.910070751	0.99998767	0.847443928	0.912354924	0.720513502	0.905696705	0.785718858	0.591036723	0.897800638	0.737100838	0.663921839	0.660411645	0.64666039	0.770231323	0.793730091	0.927002478	0.921810899	0.908182132	0.866014974	0.973959173	0.999855515	0.985502231	0.796660569	0.939295175	0.896611505	0.801663618	0.993807529	0.999757691	0.98576039	0.584588311	0.64887501	0.699082906	0.635124298	0.687056228	0.616107368	0.671385106	0.745242986
4444.2	0.893497814	0.823859602	0.980264657	0.96930127	0.925959094	0.967854495	0.867900872	0.940550279	0.753454903	0.86439586	0.792234182	0.955541483	0.910780949	0.999996837	0.848472711	0.913281544	0.722018951	0.906106995	0.786700133	0.591419781	0.898809968	0.737857496	0.665145866	0.66160449	0.647535891	0.771362187	0.795386541	0.927878323	0.92263727	0.909188493	0.866846122	0.97444339	0.999810936	0.985925929	0.794520741	0.940179795	0.897681678	0.802951276	0.994070954	0.999807252	0.986173299	0.585087851	0.649020889	0.700575306	0.635292951	0.68708407	0.615721778	0.672303582	0.746023637
4445.55	0.892248651	0.825098702	0.980749356	0.969842247	0.926683547	0.968421234	0.868410095	0.941374042	0.754894892	0.865170395	0.793394398	0.956055369	0.911489421	1	0.84949815	0.914205172	0.723525155	0.906516475	0.787676645	0.591798596	0.899816204	0.738625449	0.666381805	0.662813577	0.648441225	0.772489615	0.797040701	0.928749105	0.923459652	0.91019068	0.867671166	0.974923419	0.999760402	0.986343088	0.792374176	0.941057453	0.898747667	0.804239107	0.994328586	0.999851224	0.986579942	0.585654594	0.649209204	0.702067068	0.635459952	0.687118013	0.615332621	0.673230673	0.746805197
4446.9	0.890989828	0.826330649	0.981227928	0.97037883	0.927407029	0.968983371	0.868913155	0.942192376	0.756334278	0.86594047	0.79454713	0.956566646	0.91219637	0.99999724	0.850520503	0.915125579	0.725031643	0.906925068	0.788648395	0.59217301	0.900819516	0.739404966	0.66762995	0.664038602	0.649376254	0.773613387	0.798692328	0.929614996	0.924278231	0.911188646	0.868490205	0.975399451	0.999703893	0.986753804	0.790222294	0.941928249	0.899809473	0.805526775	0.99458052	0.999889512	0.986980271	0.586290152	0.64944237	0.703558191	0.635625457	0.687158058	0.61494018	0.674166705	0.747588426
4448.25	0.889721222	0.827555492	0.981700512	0.970911065	0.928129676	0.969540719	0.869409953	0.943005185	0.757772657	0.866706075	0.795692475	0.957075315	0.912901797	0.999988627	0.851539616	0.916042891	0.726538414	0.907332755	0.789615573	0.592543347	0.901819735	0.740196335	0.668890007	0.665279128	0.6503407	0.774733542	0.800341047	0.930475822	0.925092868	0.912182207	0.869303336	0.975871391	0.999641338	0.987158078	0.788066237	0.942791986	0.900867057	0.80681412	0.994826709	0.999922118	0.987374333	0.586995829	0.649722466	0.705048807	0.635789414	0.687204298	0.614544425	0.675111759	0.748373879
4449.6	0.888442772	0.828773132	0.982167012	0.971438817	0.928851177	0.970093466	0.869900549	0.943812274	0.759209678	0.867467238	0.79683072	0.957581376	0.913605651	0.99997402	0.852555592	0.916956896	0.728044996	0.907739526	0.790578036	0.592909314	0.902816727	0.740999667	0.670162035	0.666534671	0.65133415	0.77585008	0.801986669	0.9313317	0.925903516	0.913171365	0.870110462	0.976339144	0.999572827	0.987555811	0.785907532	0.943648821	0.901920297	0.808100923	0.995067105	0.999949042	0.987762177	0.58777236	0.650051641	0.706538876	0.635951822	0.68725671	0.614145659	0.676066131	0.749162052
4450.95	0.887154377	0.82998357	0.982627375	0.971962041	0.929571648	0.970641423	0.870385096	0.944613742	0.760645004	0.868224027	0.797961962	0.958084781	0.914307982	0.999953521	0.853568534	0.917867637	0.729551295	0.908145525	0.791535927	0.593271263	0.903810445	0.74181527	0.671446015	0.667804954	0.652356228	0.776962901	0.803628726	0.932182552	0.92671026	0.914156028	0.870911877	0.976802804	0.999498296	0.987947102	0.78374779	0.944498774	0.902969182	0.809387186	0.995301851	0.999970282	0.988143754	0.588620348	0.650431805	0.708028509	0.636112682	0.687315276	0.613743935	0.677029922	0.749953885
4452.3	0.885856038	0.831186962	0.98308176	0.972480835	0.930290954	0.971184591	0.870863691	0.945409781	0.762078351	0.868976545	0.799086199	0.958585616	0.915008943	0.999927027	0.854578338	0.918775093	0.731057122	0.908550609	0.792489293	0.593629087	0.904800841	0.742643373	0.672741808	0.669089295	0.653406568	0.778071804	0.80526703	0.933028359	0.927513126	0.915136194	0.871707425	0.977262277	0.999417719	0.988332008	0.781588662	0.945341726	0.90401357	0.810672639	0.995530804	0.999985933	0.988519104	0.589539858	0.650864822	0.709517777	0.636272046	0.687380025	0.613339546	0.678003299	0.750749803
4453.65	0.884547753	0.832383182	0.983530061	0.972995084	0.931009094	0.97172311	0.871336372	0.9462001	0.763509531	0.86972465	0.800203817	0.959083815	0.915708341	0.99989459	0.855585262	0.919679137	0.732562287	0.908955019	0.793438183	0.593983149	0.905787868	0.743484145	0.674049289	0.67038738	0.654484569	0.77917699	0.806901393	0.933869121	0.928311948	0.916111773	0.872497331	0.977717563	0.999331149	0.988710509	0.779431886	0.946177776	0.90505347	0.811957009	0.995753965	0.999995808	0.988888206	0.590530606	0.651352394	0.711006862	0.636429933	0.687450865	0.612932535	0.678986482	0.751550675
4455	0.88322936	0.833572404	0.983972224	0.973504904	0.931725875	0.972256877	0.871803178	0.946984739	0.764938035	0.870468579	0.801314719	0.959579443	0.916406297	0.999856109	0.856589059	0.920579707	0.734066509	0.909358464	0.794382634	0.594333382	0.906771478	0.744337736	0.675368466	0.671698857	0.655589657	0.780278258	0.80853144	0.934704857	0.929106874	0.917082673	0.873281566	0.978168566	0.999238588	0.989082558	0.777279716	0.947006944	0.906088845	0.813240299	0.995971523	1	0.989251222	0.591591572	0.651895895	0.712495715	0.636586231	0.687527766	0.612523289	0.679979579	0.752356905
4456.35	0.881901043	0.834754425	0.984408411	0.97401015	0.93244149	0.972785771	0.872264282	0.947763727	0.766363835	0.871208333	0.802419241	0.960072464	0.917102894	0.999811786	0.857590058	0.921476907	0.735569786	0.909761234	0.79532278	0.594679893	0.907751529	0.745204375	0.676699036	0.673023053	0.65672132	0.781375608	0.810157021	0.935535587	0.929897904	0.918048801	0.874060337	0.978615476	0.999140034	0.989448317	0.77513412	0.947829259	0.907119608	0.814522291	0.996183288	0.999998509	0.989607971	0.592721934	0.652496786	0.713984577	0.636741156	0.687610656	0.612111967	0.68098276	0.753169344
4457.7	0.880562416	0.83592939	0.984838459	0.974510734	0.933155648	0.973309932	0.872719809	0.948537083	0.767786488	0.871943911	0.803517431	0.96056278	0.917797968	0.999761367	0.858588135	0.922370423	0.737071836	0.910163233	0.796258658	0.59502284	0.908727974	0.746084062	0.678040851	0.674359633	0.657878795	0.78246898	0.811777929	0.936361233	0.930684946	0.919010159	0.874833535	0.979058104	0.999035442	0.989807586	0.772997392	0.948644613	0.908145618	0.815802877	0.996389318	0.999991336	0.989958559	0.593920036	0.653155982	0.71547343	0.636894533	0.687699422	0.611698809	0.681996102	0.753988577
4459.05	0.879213741	0.8370973	0.985262531	0.975006925	0.933868349	0.973829247	0.87316975	0.949304768	0.769205796	0.872675409	0.804609432	0.961050585	0.918491621	0.999705006	0.859583333	0.92326041	0.738572564	0.910564413	0.797190307	0.595362104	0.909700764	0.746977035	0.679393658	0.675707992	0.659061581	0.783558252	0.813393762	0.937181815	0.931467906	0.919966746	0.875601279	0.97949645	0.998924813	0.990160469	0.770872065	0.949453251	0.909167017	0.817082057	0.99658963	0.99997848	0.990302957	0.595184201	0.653874514	0.716962485	0.637046465	0.687794013	0.611284035	0.683019727	0.754815332
4460.4	0.877854818	0.838258193	0.985680518	0.9754984	0.934579594	0.974343772	0.873614249	0.950066724	0.770621619	0.873402778	0.80569539	0.961535878	0.919183954	0.999642651	0.860575753	0.924146818	0.740071781	0.910964821	0.798117861	0.595698258	0.910669854	0.747883336	0.680757339	0.677067748	0.660268808	0.784643597	0.815004528	0.937997198	0.932246971	0.920918469	0.876363668	0.979930513	0.998808146	0.990507082	0.768760672	0.950254928	0.910183567	0.818359399	0.996784302	0.999959848	0.99064124	0.596512127	0.654652917	0.718451844	0.637196952	0.687894275	0.610867939	0.684053643	0.755650126
4461.75	0.876485543	0.8394121	0.986092464	0.975985319	0.935289246	0.974853415	0.874053354	0.950822981	0.772033672	0.874126257	0.806775495	0.962018467	0.919874866	0.999574251	0.861565396	0.925029383	0.74156945	0.911364555	0.799041319	0.596031142	0.911635147	0.748803053	0.682131443	0.678438333	0.661499815	0.785724773	0.816609992	0.938807623	0.933022047	0.921865147	0.877120779	0.980360293	0.998685396	0.99084731	0.76666594	0.951049743	0.911195363	0.819634968	0.996973182	0.999935533	0.990973352	0.597901413	0.655491524	0.719941548	0.637346025	0.688000053	0.610450774	0.685098058	0.756493817
4463.1	0.875106121	0.84055899	0.986498347	0.976467612	0.935997275	0.975358268	0.874487259	0.951573557	0.773441768	0.874845607	0.807849891	0.962498544	0.920564256	0.999499747	0.862552262	0.925908315	0.7430654	0.911763565	0.799960871	0.596360788	0.912596644	0.749736216	0.683515833	0.679819308	0.662753949	0.786801879	0.818209827	0.939612848	0.933793135	0.92280687	0.877872573	0.980785886	0.998556745	0.991181191	0.764590786	0.951837734	0.91220231	0.820908677	0.997156363	0.999905499	0.99129935	0.599349482	0.656390574	0.721431839	0.637493643	0.688111267	0.610032895	0.686152905	0.757346759
4464.45	0.873716205	0.841698865	0.986898296	0.976945207	0.936703615	0.9758582	0.87491601	0.95231851	0.774845813	0.875561161	0.808918723	0.962975916	0.921252479	0.99941932	0.863536453	0.926783457	0.744559519	0.912161901	0.800876518	0.596687735	0.913554155	0.750682865	0.684910117	0.681210133	0.664030341	0.787874867	0.819804032	0.940413019	0.934560188	0.92374351	0.878619307	0.981207054	0.99842192	0.991508726	0.762538281	0.95261894	0.913204218	0.822180246	0.997333847	0.999869669	0.991619252	0.600853364	0.657349851	0.72292275	0.637639847	0.688227691	0.609614524	0.687218311	0.758209913
4465.8	0.872315918	0.842831801	0.987292054	0.977418211	0.937408216	0.97635323	0.875339656	0.95305759	0.776245524	0.876272786	0.809982038	0.963450777	0.921939179	0.999332748	0.86451797	0.92765465	0.746051702	0.912559514	0.801788355	0.597011739	0.914507775	0.751643041	0.68631404	0.682610399	0.665328212	0.788943635	0.821392327	0.941208087	0.935323205	0.924675132	0.879360902	0.981623901	0.998281102	0.991830009	0.760511304	0.953393303	0.914201277	0.823449792	0.997505539	0.999828167	0.991932945	0.602410033	0.658369045	0.724414369	0.637784605	0.688349159	0.609196036	0.688294206	0.759083734
4467.15	0.870905138	0.843957722	0.987679791	0.977886517	0.938110952	0.97684334	0.875758439	0.953791018	0.777640807	0.876980596	0.811040124	0.963922982	0.92262461	0.999240061	0.865496812	0.928522052	0.747541902	0.912956461	0.802696525	0.597333005	0.915457313	0.752616672	0.687727191	0.68401945	0.66664687	0.790008174	0.822974616	0.941997908	0.936082188	0.925601579	0.880097485	0.982036456	0.998134202	0.992144898	0.758513405	0.954160921	0.915193297	0.824716916	0.997671627	0.999780888	0.992240562	0.604016408	0.659447562	0.725906922	0.63792797	0.688475509	0.608777707	0.689380622	0.759968778
4468.5	0.869483905	0.845076783	0.98806153	0.97835016	0.938811901	0.977328566	0.876172309	0.954518668	0.779031426	0.877684667	0.812093126	0.964392675	0.923308621	0.99914139	0.866473083	0.929385454	0.749030015	0.913352715	0.803601075	0.597651978	0.916402819	0.75360378	0.689149296	0.68543705	0.667985535	0.791068614	0.824550713	0.942782723	0.936837229	0.926522841	0.880829146	0.982444671	0.997981182	0.992453536	0.756547753	0.954921696	0.916180184	0.825981823	0.997831923	0.99972788	0.992542102	0.605669189	0.660584465	0.727400457	0.638069984	0.688606556	0.608359954	0.690477607	0.760865601
4469.85	0.868052119	0.846188984	0.988437303	0.978809141	0.939510908	0.977809003	0.876581509	0.955240551	0.780417334	0.878384942	0.81314109	0.964859711	0.92399121	0.999036625	0.867446731	0.930244959	0.750515938	0.913748448	0.804502149	0.597968824	0.917344148	0.754604314	0.690579924	0.686862496	0.66934327	0.792124775	0.82612043	0.94356229	0.937588059	0.927438966	0.881555933	0.982848423	0.997822152	0.992755876	0.754617858	0.955675745	0.917162031	0.827244243	0.997986483	0.999669096	0.992837661	0.607365011	0.661778679	0.728895078	0.638210665	0.688742074	0.607943187	0.691585072	0.761774961
4471.2	0.866609819	0.847294229	0.988806937	0.97926337	0.940207875	0.978284369	0.876986085	0.955956714	0.781798389	0.879081516	0.814184162	0.96532414	0.924672582	0.998925715	0.868417807	0.931100411	0.751999613	0.914143506	0.805399794	0.598283375	0.918281292	0.755618135	0.692018643	0.688295331	0.670719569	0.793176716	0.827683766	0.944336707	0.938334974	0.928349678	0.882277798	0.983247844	0.997657003	0.993051964	0.752727005	0.956422951	0.918138744	0.828504122	0.998135364	0.99960449	0.993127048	0.609100717	0.663028958	0.730390965	0.638349933	0.688881878	0.607527522	0.692702918	0.762697223
4472.55	0.865156884	0.848392711	0.989170648	0.979712936	0.940902803	0.978754795	0.87738623	0.95666711	0.783174451	0.879774578	0.815222628	0.965786057	0.925352431	0.998808761	0.869386363	0.931951862	0.753481079	0.914537889	0.8062942	0.598596047	0.919214279	0.756645224	0.69346518	0.6897353	0.672113456	0.794224538	0.829240441	0.945105924	0.939077724	0.929255288	0.882995035	0.983642841	0.99748577	0.993341802	0.750878627	0.957163549	0.919110323	0.829761407	0.998278624	0.999534201	0.993410359	0.610872885	0.664333827	0.73188814	0.638487889	0.689025723	0.607113744	0.693831204	0.763633012
4473.9	0.863693283	0.849484335	0.989528222	0.980157751	0.941595594	0.979220356	0.877781945	0.957371787	0.78454552	0.88046394	0.81625649	0.96624527	0.926031061	0.998685703	0.870352451	0.932799153	0.754960147	0.91493179	0.807185368	0.598907103	0.920142938	0.757685459	0.694919024	0.691181632	0.673524299	0.795267939	0.830790454	0.945870087	0.939816486	0.930155504	0.883707546	0.984033459	0.997308455	0.993625294	0.749076267	0.957897383	0.920076768	0.831015933	0.998416129	0.999458089	0.993687632	0.612678271	0.665691583	0.733386784	0.638624515	0.689173434	0.606701992	0.694969702	0.764582816
4475.25	0.862218986	0.850569197	0.989879818	0.980597813	0.942286345	0.979680885	0.87817347	0.958070599	0.785911312	0.881149837	0.817285938	0.966701913	0.92670817	0.998556419	0.871316069	0.933642286	0.756436741	0.915325017	0.808073487	0.599216476	0.921067232	0.758738623	0.696379755	0.69263409	0.674951267	0.796307222	0.832333618	0.946628954	0.94055112	0.931050297	0.884415529	0.984419653	0.997125056	0.99390263	0.747323187	0.958624392	0.921037793	0.832267541	0.998547841	0.999376202	0.993958942	0.614513587	0.667100327	0.734886909	0.638759809	0.689324714	0.606292746	0.696118413	0.765547077
4476.6	0.860734004	0.851647151	0.99022533	0.981033123	0.942974765	0.98013653	0.878560853	0.958763595	0.787271828	0.881832223	0.81831126	0.967155871	0.927383959	0.99842103	0.872277219	0.934481207	0.757911031	0.915717761	0.808958702	0.599524648	0.921987198	0.759804606	0.69784702	0.694092057	0.676393671	0.797342285	0.833869932	0.947382623	0.941281673	0.931939676	0.885118884	0.984801325	0.996935484	0.99417362	0.745622594	0.959344755	0.92199359	0.833516337	0.998673856	0.999288492	0.994224119	0.616375794	0.668558163	0.736388706	0.638893802	0.689479398	0.605886386	0.697277147	0.7665261
4477.95	0.859238244	0.85271848	0.990564971	0.981463681	0.943660951	0.980587103	0.878944192	0.959450969	0.788627021	0.882511241	0.819332361	0.967607356	0.928058428	0.998279497	0.8732359	0.935315863	0.759382772	0.916109927	0.809840963	0.599831658	0.922902722	0.760883288	0.699320378	0.695555249	0.677850818	0.798373089	0.835399153	0.948131188	0.942008052	0.932823734	0.885817907	0.98517863	0.996739829	0.994438456	0.743977586	0.960058441	0.922944157	0.834762213	0.99879423	0.99919495	0.994483276	0.618261835	0.67006294	0.737892176	0.639026484	0.689637189	0.605483497	0.698445825	0.767520492
4479.3	0.857731768	0.853783019	0.990898422	0.981889442	0.944344709	0.981032663	0.87932387	0.960132429	0.789976702	0.883186746	0.820349529	0.968056088	0.928731415	0.998131818	0.874192216	0.936146308	0.760851869	0.916501611	0.81072051	0.600137899	0.923813729	0.761974361	0.700799311	0.697023094	0.679321949	0.799399613	0.836921319	0.948874459	0.942730349	0.933702288	0.8865125	0.985551442	0.996538	0.994696983	0.742391158	0.96076546	0.923889305	0.836005062	0.998908849	0.99909566	0.994736339	0.620168695	0.671612464	0.73939743	0.639157866	0.689797914	0.605084563	0.699624239	0.768530555
4480.65	0.856214494	0.854840933	0.991225959	0.982310487	0.945026136	0.98147332	0.879699599	0.96080817	0.791320965	0.883859026	0.821362763	0.968502308	0.929403002	0.997977945	0.875146165	0.93697233	0.762318567	0.916892717	0.811597486	0.600443373	0.924720237	0.763077744	0.702283464	0.698495261	0.68080648	0.800421958	0.838436278	0.94961253	0.943448566	0.934575345	0.887202702	0.985919839	0.996329997	0.994949375	0.740865814	0.961465714	0.92482909	0.837244818	0.999017713	0.99899052	0.994983514	0.622093732	0.673204403	0.740904539	0.639287958	0.689961376	0.604689899	0.70081225	0.769556593
4482	0.854686342	0.855892086	0.991547498	0.982726663	0.945705077	0.981908868	0.880071861	0.961478037	0.79265966	0.884527983	0.822372447	0.968945814	0.930073107	0.997817825	0.876097687	0.937794088	0.763782603	0.91728334	0.812471984	0.600748375	0.925622218	0.76419309	0.703772379	0.699971227	0.682303651	0.801440043	0.839943882	0.950345306	0.944162608	0.935442916	0.88788869	0.986283573	0.996115911	0.995195516	0.739404099	0.9621594	0.925763438	0.838481352	0.999120937	0.99887952	0.995224632	0.624034182	0.67483647	0.742413585	0.639416832	0.690127279	0.604299986	0.702009689	0.770598869
4483.35	0.853147321	0.856936772	0.991862909	0.983138078	0.946381512	0.982339496	0.880440713	0.962142204	0.793992627	0.885193714	0.823378543	0.969386732	0.930741892	0.997651511	0.877046864	0.938611424	0.765244005	0.917673482	0.813344007	0.601053051	0.926519511	0.765320258	0.705265574	0.70145066	0.683812919	0.802454009	0.84144413	0.951072979	0.944872476	0.936304871	0.888570582	0.986642929	0.995895742	0.995435387	0.738007931	0.96284637	0.926692328	0.839714685	0.999218425	0.998762744	0.995459712	0.625987569	0.676506366	0.743924657	0.639544395	0.690295448	0.603915455	0.703216318	0.771657707
4484.7	0.851597483	0.857974696	0.992172397	0.983544651	0.947055412	0.982765034	0.880806214	0.962800458	0.795320072	0.885856314	0.824381166	0.969824983	0.931409155	0.997479052	0.877993716	0.939424348	0.766702763	0.918063141	0.814213838	0.601357797	0.927412201	0.766458891	0.706762649	0.702933133	0.685333573	0.803463756	0.84293704	0.951795357	0.945578263	0.937161359	0.889248437	0.986997716	0.995669217	0.995669065	0.736679229	0.963526722	0.927615741	0.84094472	0.999310196	0.998640052	0.995688811	0.627951458	0.678211521	0.745437707	0.639670751	0.69046571	0.603536799	0.704431978	0.772733288
4486.05	0.850036715	0.859006055	0.992475801	0.983946428	0.94772669	0.983185463	0.881168613	0.963452974	0.79664177	0.886515686	0.825380632	0.970260627	0.932075099	0.997300347	0.878938305	0.940232829	0.76815883	0.918452319	0.815081479	0.601662867	0.92830024	0.767608798	0.708263153	0.704418265	0.68686512	0.804469283	0.844422407	0.952512536	0.946279783	0.938012157	0.889922256	0.987348031	0.99543661	0.995896685	0.735419146	0.964200407	0.928533697	0.842171447	0.999396289	0.998511585	0.995912022	0.629923613	0.679949601	0.746952885	0.639795836	0.690637786	0.603164478	0.705656411	0.773825753
4487.4	0.848465088	0.860030897	0.992773281	0.984343407	0.948395296	0.983601009	0.881528065	0.964099634	0.79795772	0.887172022	0.826377028	0.970693662	0.932739418	0.997115396	0.879880529	0.94103674	0.769612253	0.918841072	0.815947214	0.601968242	0.929183439	0.768769762	0.709766703	0.70590562	0.688406986	0.805470692	0.84590023	0.953224323	0.946977221	0.938857451	0.890592088	0.987693778	0.995197738	0.996118055	0.734228642	0.964867573	0.929446139	0.843394681	0.99947657	0.998377155	0.996129158	0.631902072	0.681718205	0.74847009	0.639919756	0.690811554	0.602799112	0.706889409	0.774935306
4488.75	0.846882573	0.861049223	0.993064783	0.984735545	0.949061086	0.98401139	0.881884589	0.964740575	0.799267867	0.887825321	0.827370306	0.971123993	0.933402316	0.996924099	0.880820386	0.94183607	0.771062938	0.919229324	0.816810988	0.602274287	0.930061988	0.769941184	0.71127276	0.707394855	0.68995852	0.806468082	0.847370434	0.953931008	0.947670393	0.93969702	0.89125808	0.988034956	0.994952783	0.996333173	0.733108387	0.965528072	0.930353029	0.844614498	0.99955121	0.998236857	0.996340312	0.633884698	0.68351498	0.749989425	0.640042354	0.690986861	0.602441037	0.708130644	0.776061947
4490.1	0.845289158	0.86206113	0.993350201	0.985122832	0.949724206	0.984416746	0.882238493	0.965375603	0.800572285	0.888475716	0.828360802	0.971551619	0.934063692	0.996726658	0.881758186	0.942630873	0.772510941	0.919617249	0.817673066	0.602581376	0.930935649	0.771123163	0.712781003	0.708885676	0.691519336	0.807461252	0.848833001	0.954632397	0.948359484	0.940530973	0.891920281	0.988371567	0.994701564	0.996542138	0.732058247	0.966182002	0.931254347	0.845830855	0.999620152	0.998090782	0.996545532	0.635869789	0.685337614	0.751510989	0.640163776	0.69116345	0.602091018	0.709380017	0.777205775
4491.45	0.843684906	0.863066521	0.993629589	0.985505205	0.950384411	0.984817032	0.882589854	0.966004912	0.801870806	0.889123093	0.829348516	0.971976637	0.934723647	0.99652287	0.882693517	0.943421096	0.773956187	0.920004691	0.818533467	0.602889548	0.931804565	0.772315103	0.714290979	0.710377694	0.693088843	0.808450404	0.850287874	0.955328539	0.949044308	0.941359293	0.892578791	0.988703609	0.994444079	0.996745044	0.731077954	0.966829364	0.932150055	0.847043643	0.999683302	0.997938745	0.996744771	0.63785567	0.687183788	0.753034733	0.640284001	0.691341371	0.601749485	0.710637131	0.778366893
4492.8	0.842069663	0.864065406	0.993903042	0.985882773	0.951041751	0.985212237	0.882938846	0.966628357	0.803163484	0.889767623	0.830333601	0.97239895	0.935381876	0.996312836	0.883626637	0.944206581	0.775398657	0.920391748	0.819392392	0.60319896	0.932668498	0.773516704	0.71580218	0.711870425	0.694666546	0.809435538	0.851735053	0.956019289	0.949724865	0.942181796	0.893233657	0.989031046	0.994180331	0.996941603	0.73016677	0.967470157	0.933040154	0.848252755	0.999740754	0.997780746	0.996938076	0.63984074	0.689051181	0.754560555	0.640402935	0.691520318	0.601417026	0.711901688	0.779545047
4494.15	0.840443674	0.865057999	0.994170486	0.986255499	0.951696178	0.985602353	0.88328569	0.967246043	0.804450416	0.890409335	0.831316364	0.972818655	0.936038685	0.996096355	0.884557494	0.944987538	0.776838295	0.920778419	0.820249984	0.603510204	0.933527638	0.774727767	0.71731436	0.713363725	0.696252051	0.810416552	0.853174351	0.956704889	0.950401285	0.942998684	0.89388493	0.989353895	0.993910408	0.997132103	0.729323435	0.96810442	0.933924549	0.849458299	0.999792508	0.997616971	0.997125456	0.641823617	0.690937815	0.756088658	0.640520734	0.691700332	0.601094218	0.71317353	0.780740288
4495.5	0.838806775	0.866044184	0.994431888	0.986623338	0.952347593	0.985987416	0.883630454	0.967857845	0.805731449	0.891048294	0.832296594	0.97323552	0.936693808	0.995873729	0.885486098	0.945763588	0.778275241	0.921164704	0.821106338	0.603823121	0.934381748	0.775947895	0.718827001	0.714857178	0.697844863	0.811393749	0.854605908	0.957385096	0.951073456	0.943809847	0.894532856	0.9896721	0.99363413	0.997316488	0.728546272	0.968732036	0.934803334	0.850660123	0.999838527	0.997447047	0.997306741	0.643802986	0.692841437	0.757618737	0.640637304	0.691881289	0.60078147	0.714452269	0.781952465
4496.85	0.837159059	0.867023999	0.99468727	0.986986246	0.952995901	0.986367324	0.883973339	0.968463792	0.807006659	0.891684511	0.833274665	0.973649758	0.937347389	0.995644657	0.886412419	0.946535027	0.779709355	0.921550556	0.821961548	0.604138106	0.935230876	0.777176588	0.72033975	0.716350421	0.699444607	0.812366827	0.85602949	0.958060105	0.951741352	0.944615229	0.895177139	0.989985718	0.993351587	0.997494641	0.727833351	0.969353221	0.935676414	0.851858141	0.999878734	0.997271301	0.997482196	0.645777619	0.694760184	0.759150946	0.640752699	0.692063169	0.60047961	0.715737558	0.783181365
4498.2	0.835500606	0.867997543	0.994936696	0.987344267	0.953641149	0.98674216	0.884314683	0.969063962	0.808275972	0.892318033	0.834250674	0.974061253	0.937999366	0.995409238	0.887336538	0.947301664	0.781140684	0.921936118	0.822815853	0.604455513	0.936075069	0.778413647	0.721852224	0.717843247	0.701050829	0.813336088	0.857445285	0.958729819	0.952404981	0.945414877	0.895818271	0.990294634	0.99306278	0.997666679	0.727182542	0.969967886	0.93654379	0.853052547	0.9999133	0.99708963	0.99765167	0.647746574	0.696692045	0.760685283	0.640866823	0.692245952	0.600188933	0.717029248	0.784426867
4499.55	0.833831416	0.868964816	0.995180124	0.987697447	0.954283289	0.987111879	0.884654487	0.969658335	0.809539443	0.89294903	0.835224716	0.974470139	0.938649576	0.995167472	0.888258395	0.948063416	0.782569274	0.922321343	0.823669302	0.604775441	0.936914231	0.779658775	0.723364081	0.719335407	0.702663243	0.81430153	0.858853198	0.959394237	0.953064389	0.946208745	0.896456154	0.990598983	0.992767708	0.997832561	0.726590888	0.97057608	0.937405462	0.854243061	0.99994213	0.996901969	0.997815353	0.649708829	0.698635304	0.762221698	0.640979833	0.692429749	0.599910099	0.718326952	0.785688688
