freq	kvnp_7_p	kvnp_10_p	kvnp_11_c	kvnp_14_c	7_p_std	10_p_std	11_c_std	14_c_std	p_mean	c_mean
10010.25	41.824978	49.559868	45.636665	29.896948	0.503476029	0.495828546	0.522005821	0.361062933	0.499652288	0.441534377
10011.6	41.959003	49.456406	45.532955	29.81372	0.50477747	0.494810618	0.521015989	0.360281731	0.499794044	0.44064886
10012.95	42.090164	49.354008	45.427715	29.735683	0.5060511	0.493803157	0.520011554	0.359549254	0.499927129	0.439780404
10014.3	42.21851	49.252758	45.32094	29.66254	0.507297395	0.492806992	0.518992469	0.358862713	0.500052194	0.438927591
10015.65	42.344128	49.1527	45.212654	29.593966	0.5085172	0.491822554	0.517958963	0.358219058	0.500169877	0.43808901
10017	42.46709	49.053913	45.102848	29.529709	0.509711215	0.490850622	0.516910949	0.357615923	0.500280918	0.437263436
10018.35	42.58745	48.95644	44.991566	29.469398	0.510879962	0.489891617	0.515848848	0.357049827	0.50038579	0.436449337
10019.7	42.705276	48.860367	44.878815	29.412674	0.512024104	0.488946386	0.514772726	0.356517399	0.500485245	0.435645063
10021.05	42.82064	48.765728	44.764652	29.359282	0.513144338	0.488015265	0.513683128	0.356016247	0.500579801	0.434849688
10022.4	42.933594	48.67261	44.649117	29.308905	0.51424117	0.487099107	0.512580436	0.355543394	0.500670139	0.434061915
10023.75	43.0442	48.581074	44.532223	29.261145	0.515315202	0.486198515	0.511464773	0.355095105	0.500756859	0.433279939
10025.1	43.152515	48.49118	44.41402	29.215748	0.516366988	0.485314077	0.510336616	0.354668996	0.500840533	0.432502806
10026.45	43.258587	48.402977	44.29462	29.172419	0.517396993	0.484446277	0.509197035	0.354262298	0.500921635	0.431729666
10027.8	43.362484	48.316544	44.174	29.130762	0.518405878	0.483595891	0.50804581	0.353871293	0.501000885	0.430958552
10029.15	43.464252	48.23192	44.05229	29.09054	0.519394089	0.482763304	0.506884182	0.353493758	0.501078696	0.43018897
10030.5	43.56393	48.149178	43.92951	29.051458	0.520362006	0.481949232	0.505712341	0.353126923	0.501155619	0.429419632
10031.85	43.661587	48.068356	43.805794	29.01324	0.521310297	0.481154051	0.504531567	0.352768198	0.501232174	0.428649883
10033.2	43.75726	47.989544	43.681236	28.975649	0.522239324	0.480378646	0.503342757	0.352415358	0.501308985	0.427879058
10034.55	43.851	47.912758	43.55595	28.938517	0.52314958	0.479623174	0.502146998	0.352066827	0.501386377	0.427106913
10035.9	43.94284	47.838055	43.429977	28.901474	0.524041386	0.478888196	0.500944683	0.351719131	0.501464791	0.426331907
10037.25	44.03283	47.765484	43.30354	28.864353	0.524915228	0.478174194	0.499737939	0.351370703	0.501544711	0.425554321
10038.6	44.121017	47.695107	43.176735	28.826977	0.525771562	0.477481778	0.498527683	0.351019881	0.50162667	0.424773782
10039.95	44.207443	47.626945	43.04973	28.789164	0.526610795	0.476811154	0.497315518	0.350664957	0.501710975	0.423990238
10041.3	44.292145	47.56105	42.9227	28.7507	0.527433289	0.476162835	0.496103115	0.350303923	0.501798062	0.423203519
10042.65	44.37516	47.497437	42.795822	28.711397	0.5282394	0.475536968	0.494892162	0.349935014	0.501888184	0.422413588
10044	44.456505	47.43617	42.669277	28.67114	0.529029295	0.474934182	0.493684387	0.34955715	0.501981739	0.421620769
10045.35	44.536255	47.377243	42.543316	28.629816	0.529803702	0.474354419	0.492482187	0.349169272	0.502079061	0.420825729
10046.7	44.61442	47.320717	42.41818	28.587284	0.530562718	0.473798278	0.49128786	0.348770054	0.502180498	0.420028957
10048.05	44.69104	47.26659	42.29408	28.54332	0.531306732	0.47326574	0.490103421	0.348357396	0.502286236	0.419230408
10049.4	44.76616	47.21489	42.171303	28.498045	0.532036179	0.472757081	0.488931609	0.347932432	0.50239663	0.41843202
10050.75	44.839787	47.165623	42.05018	28.45101	0.532751129	0.472272359	0.487775583	0.347490948	0.502511744	0.417633265
10052.1	44.911972	47.118813	41.93096	28.402412	0.533452077	0.471811811	0.48663772	0.347034793	0.502631944	0.416836256
10053.45	44.98274	47.074448	41.813984	28.352097	0.534139265	0.471375319	0.485521274	0.346562522	0.502757292	0.416041898
10054.8	45.05212	47.03255	41.69961	28.299852	0.534812975	0.470963098	0.484429662	0.346072136	0.502888036	0.415250899
10056.15	45.120148	46.993114	41.588158	28.2458	0.535473556	0.4705751	0.483365939	0.345564788	0.503024328	0.414465364
10057.5	45.18684	46.95612	41.480003	28.189672	0.536121164	0.470211128	0.482333683	0.345037955	0.503166146	0.413685819
10058.85	45.25223	46.921585	41.375534	28.131618	0.536756129	0.46987135	0.481336606	0.344493043	0.50331374	0.412914825
10060.2	45.316357	46.88948	41.275146	28.071457	0.53737883	0.469555479	0.48037848	0.343928355	0.503467155	0.412153418
10061.55	45.379215	46.859802	41.179214	28.009182	0.537989209	0.469263487	0.479462883	0.343343824	0.503626348	0.411403354
10062.9	45.440865	46.832508	41.088165	27.944782	0.538587857	0.468994951	0.478593891	0.342739348	0.503791404	0.410666619
10064.25	45.501312	46.80762	41.002357	27.878237	0.539174824	0.468750086	0.477774919	0.342114737	0.503962455	0.409944828
10065.6	45.560577	46.78506	40.922195	27.809254	0.539750312	0.468528125	0.477009835	0.341467243	0.504139219	0.409238539
10066.95	45.618702	46.764862	40.848072	27.738152	0.540314731	0.468329404	0.476302388	0.34079986	0.504322068	0.408551124
10068.3	45.67569	46.746933	40.7803	27.664698	0.540868109	0.468153006	0.475655556	0.3401104	0.504510558	0.407882978
10069.65	45.73157	46.731277	40.71925	27.588974	0.541410728	0.467998972	0.475072881	0.339399633	0.50470485	0.407236257
10071	45.78638	46.71787	40.66526	27.511011	0.541942957	0.467867065	0.474557588	0.33866785	0.504905011	0.406612719
10072.35	45.840115	46.706627	40.61857	27.430632	0.542464747	0.467756449	0.474111968	0.33791339	0.505110598	0.406012679
10073.7	45.892807	46.697548	40.579514	27.347878	0.542976409	0.467667124	0.473739208	0.337136637	0.505321767	0.405437923
10075.05	45.94449	46.69058	40.54817	27.26289	0.543478274	0.467598568	0.473440054	0.336338915	0.505538421	0.404889485
10076.4	45.995163	46.685684	40.524834	27.175545	0.543970331	0.467550398	0.47321733	0.33551907	0.505760364	0.4043682
10077.75	46.044857	46.682835	40.509476	27.085768	0.544452881	0.467522367	0.47307075	0.334676398	0.505987624	0.403873574
10079.1	46.09359	46.68195	40.502296	26.993773	0.544926099	0.46751366	0.473002222	0.333812907	0.50621988	0.403407564
10080.45	46.141376	46.68299	40.50325	26.899439	0.545390122	0.467523892	0.473011327	0.332927461	0.506457007	0.402969394
10081.8	46.188244	46.68594	40.51231	26.80282	0.545845231	0.467552916	0.473097798	0.332020568	0.506699074	0.402559183
10083.15	46.23419	46.690712	40.529423	26.703913	0.546291386	0.467599867	0.473261128	0.331092198	0.506945626	0.402176663
10084.5	46.27926	46.697304	40.55438	26.602757	0.546729035	0.467664723	0.473499324	0.330142719	0.507196879	0.401821022
10085.85	46.323444	46.7056	40.58706	26.499128	0.547158081	0.467746345	0.473811229	0.329170028	0.507452213	0.401490629
10087.2	46.36677	46.71562	40.62724	26.393454	0.547578795	0.467844928	0.474194716	0.328178142	0.507711862	0.401186429
10088.55	46.40927	46.727283	40.67462	26.285654	0.547991489	0.467959677	0.474646922	0.3271663	0.507975583	0.400906611
10089.9	46.45094	46.740555	40.72896	26.175632	0.548396122	0.468090255	0.475165555	0.326133603	0.508243189	0.400649579
10091.25	46.4918	46.75538	40.78986	26.063711	0.548792891	0.468236114	0.475746799	0.32508308	0.508514502	0.40041494
10092.6	46.53186	46.771687	40.85705	25.949537	0.549181891	0.468396553	0.476388076	0.324011411	0.508789222	0.400199743
10093.95	46.571148	46.78947	40.930153	25.833412	0.549563394	0.468571514	0.477085788	0.322921428	0.509067454	0.400003608
10095.3	46.609676	46.808662	41.008675	25.71537	0.549937518	0.468760338	0.47783522	0.321813453	0.509348928	0.399824336
10096.65	46.647446	46.829212	41.092373	25.595337	0.550304281	0.468962522	0.478634053	0.320686789	0.509633402	0.399660421
10098	46.684483	46.85108	41.18086	25.473665	0.550663926	0.469177674	0.479478593	0.319544741	0.5099208	0.399511667
10099.35	46.720802	46.874233	41.27362	25.350286	0.551016599	0.469405469	0.480363916	0.31838667	0.510211034	0.399375293
10100.7	46.756416	46.898613	41.370285	25.225311	0.551362427	0.469645336	0.481286509	0.31721362	0.510503881	0.399250064
10102.05	46.791325	46.924183	41.470592	25.098707	0.551701408	0.469896911	0.482243862	0.316025278	0.510799159	0.39913457
10103.4	46.825558	46.950912	41.574036	24.970684	0.552033825	0.470159889	0.483231155	0.314823618	0.511096857	0.399027387
10104.75	46.85912	46.97873	41.680347	24.841469	0.552359727	0.470433581	0.484245812	0.313610769	0.511396654	0.398928291
10106.1	46.892025	47.00763	41.78913	24.71083	0.552679249	0.470717918	0.485284062	0.312384555	0.511698584	0.398834308
10107.45	46.924282	47.03755	41.90008	24.57918	0.552992478	0.471012291	0.486342994	0.31114885	0.512002385	0.398745922
10108.8	46.955925	47.068493	42.012806	24.447063	0.553299745	0.471316729	0.487418877	0.309908763	0.512308237	0.39866382
10110.15	46.986927	47.100346	42.12716	24.313723	0.553600788	0.47163012	0.488510298	0.308657195	0.512615454	0.398583747
10111.5	47.017323	47.133144	42.242783	24.179523	0.553895947	0.471952809	0.48961383	0.307397556	0.512924378	0.398505693
10112.85	47.04712	47.16683	42.359413	24.045446	0.554185288	0.472284235	0.490726974	0.306139071	0.513234761	0.398433023
10114.2	47.076332	47.201344	42.476818	23.910646	0.554468949	0.472623806	0.491847514	0.3048738	0.513546378	0.398360657
10115.55	47.104977	47.236706	42.59468	23.776382	0.554747105	0.472971721	0.492972416	0.30361356	0.513859413	0.398292988
10116.9	47.133038	47.272846	42.71299	23.64141	0.555019589	0.473327291	0.494101594	0.302346674	0.51417344	0.398224134
10118.25	47.160545	47.309742	42.831413	23.507471	0.555286694	0.473690299	0.495231851	0.301089485	0.514488496	0.398160668
10119.6	47.18752	47.34739	42.949726	23.374084	0.555548633	0.474060705	0.496361057	0.299837476	0.514804669	0.398099267
10120.95	47.213943	47.385708	43.067947	23.241163	0.555805212	0.474437703	0.497489386	0.298589842	0.515121457	0.398039614
10122.3	47.239838	47.424686	43.185776	23.109068	0.556056664	0.474821195	0.498613973	0.297349961	0.515438929	0.397981967
10123.65	47.26523	47.464348	43.303104	22.97869	0.556303231	0.475211416	0.499733778	0.296126196	0.515757323	0.397929987
10125	47.290104	47.50461	43.41984	22.849941	0.556544768	0.475607541	0.500847933	0.294917721	0.516076154	0.397882827
10126.35	47.31448	47.54548	43.535885	22.722944	0.55678147	0.476009647	0.501955493	0.293725691	0.516395558	0.397840592
10127.7	47.33837	47.586918	43.651096	22.59803	0.557013452	0.476417342	0.503055094	0.292553213	0.516715397	0.397804153
10129.05	47.361774	47.6289	43.76542	22.475912	0.557240715	0.476830389	0.504146228	0.291406979	0.517035552	0.397776603
10130.4	47.3847	47.671406	43.878746	22.356205	0.557463336	0.477248591	0.505227838	0.290283375	0.517355964	0.397755606
10131.75	47.40717	47.71442	43.99104	22.239134	0.55768153	0.477671792	0.506299597	0.289184513	0.517676661	0.397742055
10133.1	47.42918	47.75794	44.102154	22.126144	0.557895256	0.478099971	0.507360095	0.288123957	0.517997614	0.397742026
10134.45	47.450737	47.801884	44.212173	22.016222	0.558104584	0.478532321	0.508410142	0.287092198	0.518318453	0.39775117
10135.8	47.47185	47.846294	44.32095	21.910275	0.5583096	0.478969257	0.509448334	0.286097749	0.518639429	0.397773042
10137.15	47.492535	47.891117	44.42843	21.808222	0.558510461	0.479410255	0.510474148	0.28513985	0.518960358	0.397806999
10138.5	47.512783	47.936325	44.534626	21.710526	0.558707078	0.479855042	0.511487707	0.284222848	0.51928106	0.397855278
10139.85	47.532623	47.981953	44.639427	21.617626	0.558899733	0.480303961	0.512487952	0.283350862	0.519601847	0.397919407
10141.2	47.552032	48.027905	44.742985	21.529116	0.559088202	0.480756067	0.513476334	0.282520082	0.519922135	0.397998208
10142.55	47.57105	48.074257	44.845055	21.446133	0.559272875	0.481212109	0.514450513	0.28174118	0.520242492	0.398095847
10143.9	47.58966	48.120914	44.945747	21.368196	0.559453587	0.481671152	0.515411541	0.281009641	0.520562369	0.398210591
10145.25	47.607876	48.1679	45.045025	21.295458	0.559630472	0.482133432	0.516359073	0.280326902	0.520881952	0.398342987
10146.6	47.6257	48.215187	45.14285	21.228134	0.559803551	0.482598673	0.517292737	0.27969498	0.521201112	0.398493858
10147.95	47.643154	48.26275	45.239223	21.166683	0.559973036	0.48306663	0.518212543	0.279118183	0.521519833	0.398665363
10149.3	47.66022	48.310585	45.33415	21.110735	0.560138755	0.483537263	0.519118548	0.278593039	0.521838009	0.398855794
10150.65	47.676914	48.35867	45.427612	21.060139	0.560300861	0.484010355	0.520010571	0.278118131	0.522155608	0.399064351
10152	47.693256	48.40701	45.519596	21.01548	0.560459549	0.484485956	0.520888488	0.277698949	0.522472753	0.399293718
10153.35	47.70923	48.455566	45.610165	20.976032	0.560614663	0.484963683	0.521752899	0.277328678	0.522789173	0.399540789
10154.7	47.72484	48.504322	45.699284	20.942093	0.560766243	0.485443377	0.522603471	0.277010117	0.52310481	0.399806794
10156.05	47.74011	48.55329	45.786877	20.913572	0.560914521	0.485925157	0.523439479	0.276742411	0.523419839	0.400090945
10157.4	47.755028	48.60244	45.873047	20.890587	0.561059381	0.486408728	0.524261905	0.276526667	0.523734055	0.400394286
10158.75	47.769608	48.65176	45.95775	20.872383	0.56120096	0.486893971	0.52507033	0.276355799	0.524047465	0.400713065
10160.1	47.783848	48.70123	46.041023	20.858995	0.561339236	0.48738069	0.525865107	0.276230136	0.524359963	0.401047621
10161.45	47.797764	48.750862	46.122864	20.850285	0.561474366	0.487869003	0.526646216	0.276148381	0.524671685	0.401397299
10162.8	47.811348	48.800617	46.203278	20.846043	0.561606273	0.488358526	0.527413706	0.276108565	0.524982399	0.401761135
10164.15	47.8246	48.850506	46.28227	20.846085	0.561734956	0.488849367	0.528167624	0.276108959	0.525292161	0.402138291
10165.5	47.837543	48.900486	46.359837	20.850657	0.561860638	0.489341104	0.528907941	0.276151873	0.525600871	0.402529907
10166.85	47.850163	48.950558	46.43604	20.857994	0.561983183	0.489833746	0.52963524	0.27622074	0.525908465	0.40292799
10168.2	47.862476	49.000725	46.51083	20.868864	0.562102748	0.490327323	0.530349053	0.276322769	0.526215035	0.403335911
10169.55	47.874477	49.05097	46.584217	20.883307	0.562219283	0.490821666	0.531049475	0.276458335	0.526520475	0.403753905
10170.9	47.88617	49.10127	46.656277	20.900253	0.562332827	0.491316552	0.531737233	0.276617395	0.526824689	0.404177314
10172.25	47.897564	49.151627	46.726925	20.92056	0.562443468	0.491811998	0.532411513	0.276808003	0.527127733	0.404609758
10173.6	47.908638	49.201984	46.796326	20.941353	0.562551001	0.492307443	0.533073893	0.277003172	0.527429222	0.405038532
10174.95	47.919445	49.25241	46.864315	20.965748	0.562655942	0.492803568	0.533722795	0.27723215	0.527729755	0.405477473
10176.3	47.929928	49.302826	46.931034	20.990946	0.562757736	0.493299595	0.534359577	0.277468666	0.528028665	0.405914121
10177.65	47.940125	49.35323	46.996456	21.017881	0.562856753	0.493795503	0.534983979	0.277721485	0.528326128	0.406352732
10179	47.95005	49.403694	47.0605	21.047045	0.562953129	0.494292002	0.53559523	0.277995227	0.528622566	0.406795228
10180.35	47.95968	49.454098	47.123314	21.076218	0.563046641	0.49478791	0.536194741	0.278269053	0.528917275	0.407231897
10181.7	47.969013	49.504486	47.184883	21.106512	0.563137268	0.495283661	0.53678237	0.278553401	0.529210465	0.407667885
10183.05	47.978077	49.554825	47.245155	21.13719	0.563225284	0.49577893	0.53735762	0.278841353	0.529502107	0.408099487
10184.4	47.986855	49.60512	47.304222	21.167881	0.563310522	0.496273766	0.537921369	0.279129428	0.529792144	0.408525398
10185.75	47.995346	49.655376	47.36205	21.198809	0.563392973	0.496768218	0.538473293	0.279419727	0.530080595	0.40894651
10187.1	48.003563	49.70555	47.41865	21.229965	0.563472764	0.497261863	0.539013496	0.279712166	0.530367314	0.409362831
10188.45	48.01151	49.755642	47.474064	21.260317	0.563549933	0.497754702	0.53954238	0.279997058	0.530652317	0.409769719
10189.8	48.019165	49.80566	47.528286	21.290468	0.563624266	0.498246812	0.540059887	0.280280064	0.530935539	0.410169976
10191.15	48.026558	49.855576	47.581306	21.320618	0.563696055	0.49873792	0.540565922	0.280563061	0.531216987	0.410564491
10192.5	48.033684	49.905415	47.633156	21.349705	0.563765252	0.499228269	0.541060791	0.28083608	0.53149676	0.410948435
10193.85	48.040516	49.955105	47.683857	21.377502	0.563831593	0.499717153	0.541544693	0.28109699	0.531774373	0.411320841
10195.2	48.047104	50.004696	47.73342	21.405106	0.563895566	0.500205062	0.542017733	0.281356089	0.532050314	0.411686911
10196.55	48.05341	50.054123	47.781868	21.431234	0.5639568	0.500691358	0.542480132	0.281601334	0.532324079	0.412040733
10197.9	48.059444	50.103424	47.829185	21.455463	0.564015393	0.501176414	0.542931736	0.281828754	0.532595903	0.412380245
10199.25	48.065212	50.15258	47.87541	21.479227	0.564071402	0.501660044	0.543372919	0.28205181	0.532865723	0.412712364
10200.6	48.07072	50.20159	47.920517	21.500937	0.564124887	0.502142237	0.54380343	0.282255586	0.533133562	0.413029508
10201.95	48.075947	50.250416	47.964535	21.522503	0.564175644	0.50262262	0.544223548	0.282458011	0.533399132	0.413340779
10203.3	48.080906	50.29908	48.0075	21.541018	0.564223798	0.503101409	0.544633616	0.282631798	0.533662603	0.413632707
10204.65	48.085617	50.347546	48.049397	21.557873	0.564269544	0.50357825	0.54503349	0.282790004	0.533923897	0.413911747
10206	48.090046	50.39583	48.090233	21.574282	0.564312551	0.5040533	0.545423239	0.282944023	0.534182926	0.414183631
10207.35	48.09422	50.44394	48.13002	21.587774	0.564353083	0.504526639	0.545802975	0.283070663	0.534439861	0.414436819
10208.7	48.098133	50.491814	48.168785	21.60023	0.564391079	0.504997655	0.546172957	0.283187578	0.534694367	0.414680268
10210.05	48.10176	50.53947	48.206554	21.610895	0.564426299	0.505466527	0.546533433	0.283287683	0.534946413	0.414910558
10211.4	48.105145	50.586926	48.243248	21.61965	0.564459169	0.505933431	0.546883649	0.28336986	0.5351963	0.415126755
10212.75	48.10824	50.634132	48.279	21.625835	0.564489223	0.506397875	0.547224874	0.283427914	0.535443549	0.415326394
10214.1	48.111088	50.68114	48.313713	21.630747	0.564516878	0.506860371	0.547556183	0.28347402	0.535688625	0.415515101
10215.45	48.11366	50.72787	48.347485	21.63331	0.564541853	0.507320132	0.547878511	0.283498077	0.535930993	0.415688294
10216.8	48.115967	50.774372	48.380272	21.63357	0.564564255	0.50777765	0.548191438	0.283500517	0.536170953	0.415845977
10218.15	48.118008	50.820618	48.41211	21.632368	0.564584074	0.508232649	0.548495307	0.283489235	0.536408362	0.415992271
10219.5	48.11978	50.8666	48.442966	21.628695	0.564601281	0.508685051	0.548789804	0.283454759	0.536643166	0.416122281
10220.85	48.12127	50.91228	48.472916	21.623158	0.56461575	0.509134482	0.549075653	0.283402787	0.536875116	0.41623922
10222.2	48.122513	50.957726	48.501877	21.61541	0.56462782	0.50958161	0.549352064	0.283330062	0.537104715	0.416341063
10223.55	48.123463	51.002857	48.529984	21.605839	0.564637045	0.510025639	0.549620323	0.283240226	0.537331342	0.416430275
10224.9	48.124157	51.047733	48.557083	21.593801	0.564643784	0.510467159	0.549878962	0.283127234	0.537555471	0.416503098
10226.25	48.124584	51.0923	48.583313	21.579865	0.56464793	0.510905639	0.550129308	0.282996427	0.537776785	0.416562867
10227.6	48.12473	51.13657	48.608646	21.563475	0.564649348	0.511341197	0.550371092	0.282842586	0.537995272	0.416606839
10228.95	48.124603	51.18054	48.63308	21.545176	0.564648115	0.511773803	0.550604295	0.282670826	0.538210959	0.416637561
10230.3	48.124214	51.22419	48.656612	21.524565	0.564644337	0.512203261	0.55082889	0.282477365	0.538423799	0.416653128
10231.65	48.123547	51.267536	48.67928	21.50208	0.56463786	0.512629728	0.551045239	0.282266315	0.538633794	0.416655777
10233	48.122597	51.310555	48.70107	21.477516	0.564628636	0.513052978	0.551253208	0.28203575	0.538840807	0.416644479
10234.35	48.121372	51.353237	48.722004	21.450089	0.56461674	0.513472912	0.551453006	0.281778312	0.539044826	0.416615659
10235.7	48.11987	51.395626	48.742043	21.421005	0.564602155	0.513889963	0.551644263	0.281505322	0.539246059	0.416574792
10237.05	48.118088	51.437637	48.761253	21.390133	0.564584851	0.514303296	0.551827608	0.281215548	0.539444073	0.416521578
10238.4	48.116013	51.479317	48.77962	21.356846	0.564564702	0.514713372	0.552002907	0.280903107	0.539639037	0.416453007
10239.75	48.11368	51.520653	48.79715	21.320988	0.564542048	0.515120063	0.552170217	0.280566534	0.539831055	0.416368375
10241.1	48.111057	51.561676	48.813816	21.283255	0.564516577	0.515523675	0.552329281	0.280212361	0.540020126	0.416270821
10242.45	48.108147	51.602276	48.82969	21.243465	0.56448832	0.515923125	0.552480786	0.279838881	0.540205722	0.416159834
10243.8	48.10495	51.64256	48.844734	21.202187	0.564457276	0.516319466	0.55262437	0.279451434	0.540388371	0.416037902
10245.15	48.10148	51.68249	48.858963	21.157804	0.56442358	0.516712324	0.552760175	0.279034842	0.540567952	0.415897508
10246.5	48.09771	51.722042	48.872368	21.111803	0.564386972	0.517101463	0.552888115	0.278603064	0.540744217	0.415745589
10247.85	48.09366	51.761242	48.884968	21.063745	0.564347645	0.517487139	0.553008372	0.278151978	0.540917392	0.415580175
10249.2	48.089294	51.80002	48.896793	21.013807	0.564305249	0.517868663	0.553121233	0.277683245	0.541086956	0.415402239
10250.55	48.084663	51.838448	48.90782	20.96107	0.56426028	0.518246743	0.553226477	0.277188241	0.541253511	0.415207359
10251.9	48.079735	51.876488	48.918045	20.90712	0.564212427	0.518621006	0.553324067	0.276681851	0.541416716	0.415002959
10253.25	48.074505	51.914165	48.927505	20.850554	0.564161641	0.518991698	0.553414355	0.276150906	0.541576669	0.414782631
10254.6	48.069	51.951435	48.93615	20.792706	0.564108185	0.519358385	0.553496865	0.275607929	0.541733285	0.414552397
10255.95	48.06315	51.98831	48.944065	20.732374	0.564051379	0.519721186	0.553572408	0.275041635	0.541886283	0.414307021
10257.3	48.05704	52.02481	48.951183	20.669903	0.563992049	0.520080297	0.553640344	0.274455265	0.542036173	0.414047804
10258.65	48.050617	52.060883	48.957573	20.605406	0.563929679	0.520435208	0.553701331	0.273849877	0.542182443	0.413775604
10260	48.04391	52.09658	48.963165	20.539522	0.563864551	0.520786419	0.553754703	0.273231471	0.542325485	0.413493087
10261.35	48.036884	52.13187	48.968002	20.471107	0.563796325	0.521133625	0.553800868	0.272589309	0.542464975	0.413195088
10262.7	48.029583	52.16677	48.97209	20.401098	0.563725429	0.521476995	0.553839885	0.271932184	0.542601212	0.412886035
10264.05	48.021942	52.201256	48.97542	20.330042	0.563651232	0.521816291	0.553871667	0.271265233	0.542733762	0.41256845
10265.4	48.013996	52.2353	48.978035	20.256044	0.563574073	0.522151239	0.553896625	0.270570666	0.542862656	0.412233646
10266.75	48.00575	52.268963	48.979908	20.180006	0.563494001	0.522482438	0.553914502	0.269856952	0.542988219	0.411885727
10268.1	47.997173	52.302174	48.981033	20.10411	0.563410714	0.52280919	0.553925239	0.269144571	0.543109952	0.411534905
10269.45	47.98832	52.334984	48.981415	20.02454	0.563324748	0.523131997	0.553928885	0.268397704	0.543228372	0.411163294
10270.8	47.97914	52.367386	48.981083	19.944183	0.563235606	0.523450789	0.553925716	0.26764345	0.543343198	0.410784583
10272.15	47.96964	52.39936	48.980007	19.86244	0.563143357	0.523765371	0.553915446	0.266876187	0.543454364	0.410395817
10273.5	47.95982	52.430912	48.97821	19.778193	0.563048	0.524075801	0.553898295	0.266085421	0.543561901	0.409991858
10274.85	47.94968	52.462032	48.97572	19.692673	0.562949537	0.52438198	0.55387453	0.265282706	0.543665758	0.409578618
10276.2	47.939255	52.49274	48.972485	19.605118	0.562848305	0.524684106	0.553843655	0.26446089	0.543766206	0.409152272
10277.55	47.928467	52.523	48.968536	19.517958	0.562743549	0.524981824	0.553805965	0.263642781	0.543862687	0.408724373
10278.9	47.9174	52.552853	48.963863	19.42813	0.562636084	0.525275538	0.553761364	0.26279963	0.543955811	0.408280497
10280.25	47.905964	52.582233	48.958523	19.336369	0.562525035	0.525564598	0.553710398	0.261938335	0.544044817	0.407824367
10281.6	47.894222	52.61122	48.952427	19.243765	0.562411015	0.525849792	0.553652217	0.261069128	0.544130404	0.407360672
10282.95	47.88216	52.63973	48.94567	19.150229	0.562293888	0.526130292	0.553587726	0.260191172	0.54421209	0.406889449
10284.3	47.869774	52.66784	48.938168	19.055359	0.562173615	0.526406857	0.553516125	0.259300696	0.544290236	0.40640841
10285.65	47.85704	52.695488	48.93002	18.95923	0.562049962	0.526678877	0.553438359	0.258398401	0.544364419	0.40591838
10287	47.843975	52.722706	48.921135	18.862577	0.561923095	0.526946666	0.553353559	0.257491189	0.544434881	0.405422374
10288.35	47.8306	52.74946	48.91159	18.763968	0.561793218	0.52720989	0.553262459	0.256565617	0.544501554	0.404914038
10289.7	47.816856	52.77577	48.901318	18.666203	0.561659758	0.527468745	0.553164421	0.255647967	0.544564252	0.404406194
10291.05	47.80282	52.801678	48.89034	18.565044	0.561523462	0.527723645	0.553059644	0.25469846	0.544623554	0.403879052
10292.4	47.788433	52.827106	48.878696	18.464668	0.561383758	0.527973823	0.552948511	0.253756302	0.544678791	0.403352406
10293.75	47.773705	52.852097	48.86636	18.363556	0.561240743	0.528219701	0.552830773	0.252807236	0.544730222	0.402819005
10295.1	47.75864	52.87664	48.853333	18.262302	0.561094456	0.528461172	0.552706441	0.251856837	0.544777814	0.402281639
10296.45	47.743225	52.90075	48.839634	18.159613	0.560944769	0.528698382	0.552575694	0.250892969	0.544821576	0.401734332
10297.8	47.727493	52.92439	48.825237	18.057104	0.560792005	0.528930968	0.552438286	0.24993079	0.544861486	0.401184538
10299.15	47.7114	52.9476	48.810173	17.9542	0.560635735	0.529159324	0.552294512	0.248964904	0.544897529	0.400629708
10300.5	47.69497	52.970356	48.794407	17.851095	0.560476192	0.529383212	0.552144037	0.247997131	0.544929702	0.400070584
10301.85	47.678192	52.992672	48.777954	17.74907	0.560313271	0.529602772	0.551987006	0.247039496	0.544958021	0.399513251
10303.2	47.661064	53.014503	48.760857	17.645433	0.56014695	0.52981756	0.551823828	0.246066729	0.544982255	0.398945279
10304.55	47.643585	53.035908	48.74305	17.54298	0.559977222	0.530028157	0.551653874	0.245105076	0.545002689	0.398379475
10305.9	47.625763	53.056854	48.724583	17.441591	0.559804162	0.530234238	0.551477621	0.24415341	0.5450192	0.397815516
10307.25	47.607582	53.077324	48.70547	17.339151	0.559627617	0.530435635	0.551295202	0.243191879	0.545031626	0.397243541
10308.6	47.58907	53.097374	48.685642	17.23763	0.559447857	0.530632901	0.551105959	0.242238974	0.545040379	0.396672467
10309.95	47.570198	53.116962	48.665154	17.137356	0.559264602	0.53082562	0.550910417	0.241297774	0.545045111	0.396104095
10311.3	47.550957	53.136066	48.643993	17.037756	0.559077764	0.531013578	0.550708451	0.2403629	0.545045671	0.395535676
10312.65	47.53138	53.154766	48.622185	16.938879	0.558887663	0.531197562	0.550500311	0.239434812	0.545042612	0.394967562
10314	47.51144	53.17298	48.599644	16.842373	0.558694037	0.531376763	0.550285174	0.23852898	0.5450354	0.394407077
10315.35	47.49116	53.190765	48.576492	16.745646	0.558497109	0.531551744	0.550064206	0.237621073	0.545024426	0.393842639
10316.7	47.470516	53.20807	48.552635	16.650366	0.558296647	0.531722002	0.54983651	0.236726747	0.545009324	0.393281629
